mqc_id	VariantClass	Sample	TgtRegionSize	TN	FN	TP	FP	Fscore	Sensitivity-Recall	Specificity	FDR	PPV	Precision	AltId	ROI	AllVarMeanDP	CovBin	Aligner	SNVCaller
I30x_HG002_grapev1_0-dragen-dragen-INS_50	INS_50	I30x_HG002_grapev1_0	2542242843.0	2542005047.0	650.0	237146.0	174.0	0.9982656866954597	0.9972665646184125	0.9999999315501013	0.0007331872577111074	0.9992668127422889	0.9992668127422889	HG002	giabHC	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-INS_gt50	INS_gt50	I30x_HG002_grapev1_0	2542242843.0	2542242828.0	14.0	1.0	1.0	0.11764705882352941	0.06666666666666667	0.9999999996066465	0.5	0.5	0.5	HG002	giabHC	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-DEL_50	DEL_50	I30x_HG002_grapev1_0	2542242843.0	2541989658.0	540.0	252645.0	187.0	0.9985632893756533	0.9978671722258428	0.9999999264355833	0.000739621566890267	0.9992603784331098	0.9992603784331098	HG002	giabHC	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-DEL_gt50	DEL_gt50	I30x_HG002_grapev1_0	2542242843.0	2542242839.0	1.0	3.0	0.0	0.8571428571428571	0.75	1.0	0.0	1.0	1.0	HG002	giabHC	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-Indel_50	Indel_50	I30x_HG002_grapev1_0	2542242843.0	2542208714.0	37.0	34092.0	2.0	0.9994283452794512	0.9989158779923233	0.9999999992132825	5.8661348037777905e-05	0.9999413386519622	0.9999413386519622	HG002	giabHC	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-Indel_gt50	Indel_gt50	I30x_HG002_grapev1_0	2542242843.0	2542242347.0	1.0	495.0	0.0	0.9989909182643794	0.9979838709677419	1.0	0.0	1.0	1.0	HG002	giabHC	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-All	All	I30x_HG002_grapev1_0	2542242843.0	2538353541.0	13486.0	3875816.0	2967.0	0.9978819747724181	0.9965325397719179	0.9999988311334556	0.0007649306496393327	0.9992350693503607	0.9992350693503607	HG002	giabHC	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-SNPts	SNPts	I30x_HG002_grapev1_0	2799325643.0	2797057670.0	2615.0	2265358.0	139376.0	0.9696126891756749	0.9988469880373355	0.999950172977553	0.057959009187710575	0.9420409908122894	0.9420409908122894	HG002	ultima	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-SNPtv	SNPtv	I30x_HG002_grapev1_0	2799325643.0	2798260374.0	1497.0	1063772.0	76232.0	0.9647531167343	0.998594721145551	0.9999727581021395	0.06686994080722523	0.9331300591927748	0.9331300591927748	HG002	ultima	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-INS_50	INS_50	I30x_HG002_grapev1_0	2799325643.0	2799158839.0	313.0	166491.0	23467.0	0.9333449190216446	0.9981235461979329	0.9999916164803022	0.12353783467924488	0.8764621653207552	0.8764621653207552	HG002	ultima	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-INS_gt50	INS_gt50	I30x_HG002_grapev1_0	2799325643.0	2799325607.0	32.0	4.0	207.0	0.03238866396761134	0.1111111111111111	0.9999999260536238	0.981042654028436	0.018957345971563955	0.018957345971563982	HG002	ultima	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-DEL_50	DEL_50	I30x_HG002_grapev1_0	2799325643.0	2799143742.0	368.0	181533.0	28924.0	0.925343691220773	0.9979769215122511	0.9999896669468263	0.1374342502268872	0.8625657497731127	0.8625657497731128	HG002	ultima	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-DEL_gt50	DEL_gt50	I30x_HG002_grapev1_0	2799325643.0	2799325612.0	31.0	0.0	90.0		0.0	0.9999999678494004	1.0	0.0	0.0	HG002	ultima	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-Indel_50	Indel_50	I30x_HG002_grapev1_0	2799325643.0	2799307825.0	7.0	17811.0	1862.0	0.9501480355285269	0.9996071388483556	0.9999993348360102	0.09464748640268388	0.9053525135973162	0.9053525135973162	HG002	ultima	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-Indel_gt50	Indel_gt50	I30x_HG002_grapev1_0	2799325643.0	2799324749.0	5.0	889.0	394.0	0.8167202572347267	0.9944071588366891	0.9999998592517911	0.30709275136399067	0.6929072486360093	0.6929072486360094	HG002	ultima	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-All	All	I30x_HG002_grapev1_0	2799325643.0	2795624917.0	4868.0	3695858.0	270552.0	0.9640778512341506	0.9986845824305826	0.9999032324337588	0.06821080019463445	0.9317891998053656	0.9317891998053656	HG002	ultima	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-SNPts	SNPts	I30x_HG002_grapev1_0	377862616.0	377586818.0	1750.0	274048.0	30173.0	0.9449621477917104	0.9936547763218008	0.9999200962861334	0.09918118736050437	0.9008188126394956	0.9008188126394956	HG002	clinvar_genes	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-SNPtv	SNPtv	I30x_HG002_grapev1_0	377862616.0	377736847.0	858.0	124911.0	18197.0	0.9291311640638656	0.9931779691338883	0.999951828571745	0.12715571456522345	0.8728442854347765	0.8728442854347765	HG002	clinvar_genes	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-INS_50	INS_50	I30x_HG002_grapev1_0	377862616.0	377832389.0	239.0	29988.0	17360.0	0.7731356751530776	0.9920931617428127	0.9999540558117455	0.3666469544648137	0.6333530455351863	0.6333530455351862	HG002	clinvar_genes	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-INS_gt50	INS_gt50	I30x_HG002_grapev1_0	377862616.0	377862597.0	18.0	1.0	183.0	0.009852216748768475	0.05263157894736842	0.9999995156972062	0.9945652173913043	0.005434782608695676	0.005434782608695652	HG002	clinvar_genes	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-DEL_50	DEL_50	I30x_HG002_grapev1_0	377862616.0	377830521.0	181.0	31914.0	16922.0	0.7886718315602178	0.9943604922885184	0.9999552147293478	0.3465066754033909	0.653493324596609	0.653493324596609	HG002	clinvar_genes	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-DEL_gt50	DEL_gt50	I30x_HG002_grapev1_0	377862616.0	377862609.0	7.0	0.0	39.0		0.0	0.9999998967878931	1.0	0.0	0.0	HG002	clinvar_genes	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-Indel_50	Indel_50	I30x_HG002_grapev1_0	377862616.0	377858310.0	15.0	4291.0	4577.0	0.6514346439957491	0.9965164886205294	0.9999878871406601	0.5161253946774921	0.4838746053225079	0.48387460532250787	HG002	clinvar_genes	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-Indel_gt50	Indel_gt50	I30x_HG002_grapev1_0	377862616.0	377862454.0	4.0	158.0	272.0	0.5337837837837838	0.9753086419753086	0.9999992801618649	0.6325581395348837	0.3674418604651163	0.3674418604651163	HG002	clinvar_genes	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-All	All	I30x_HG002_grapev1_0	377862616.0	377394233.0	3072.0	465311.0	87723.0	0.9111087831904109	0.993441264947703	0.9997676100841228	0.1586213505860399	0.8413786494139601	0.8413786494139601	HG002	clinvar_genes	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-SNPts	SNPts	I30x_HG002_grapev1_0	2518602953.0	2516379983.0	2033.0	2220937.0	538.0	0.9994215250723093	0.9990854577434694	0.9999997862008565	0.00024218143350701675	0.9997578185664929	0.9997578185664929	HG002	giabHC_x_ultima	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-SNPtv	SNPtv	I30x_HG002_grapev1_0	2518602953.0	2517558785.0	1109.0	1043059.0	303.0	0.9993236025350534	0.9989379103745757	0.9999998796453273	0.0002904073562196055	0.9997095926437803	0.9997095926437803	HG002	giabHC_x_ultima	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-INS_50	INS_50	I30x_HG002_grapev1_0	2518602953.0	2518444800.0	177.0	157976.0	48.0	0.9992883732845842	0.9988808305881014	0.9999999809406189	0.000303751328912064	0.999696248671088	0.999696248671088	HG002	giabHC_x_ultima	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-INS_gt50	INS_gt50	I30x_HG002_grapev1_0	2518602953.0	2518602950.0	3.0	0.0	0.0		0.0	1.0				HG002	giabHC_x_ultima	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-DEL_50	DEL_50	I30x_HG002_grapev1_0	2518602953.0	2518431243.0	160.0	171550.0	65.0	0.9993446442874827	0.9990681963776135	0.9999999741902827	0.00037875477085336364	0.9996212452291466	0.9996212452291466	HG002	giabHC_x_ultima	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-DEL_gt50	DEL_gt50	I30x_HG002_grapev1_0	2518602953.0	2518602953.0	0.0	0.0	0.0			1.0				HG002	giabHC_x_ultima	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-Indel_50	Indel_50	I30x_HG002_grapev1_0	2518602953.0	2518588587.0	1.0	14365.0	0.0	0.9999651943893356	0.9999303912014479	1.0	0.0	1.0	1.0	HG002	giabHC_x_ultima	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-Indel_gt50	Indel_gt50	I30x_HG002_grapev1_0	2518602953.0	2518602594.0	0.0	359.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG002	giabHC_x_ultima	-1	-2	dragen	dragen
I30x_HG002_grapev1_0-dragen-dragen-All	All	I30x_HG002_grapev1_0	2518602953.0	2514991224.0	3483.0	3608246.0	954.0	0.9993855361269997	0.9990356419321604	0.9999996206747646	0.00026432450404521775	0.9997356754959548	0.9997356754959548	HG002	giabHC_x_ultima	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-SNPts	SNPts	I30x_HG003_grapev1_0	2528531102.0	2526276466.0	8532.0	2246104.0	2018.0	0.9976569915593954	0.99621579713976	0.9999992011965376	0.0008976381175042991	0.9991023618824957	0.9991023618824957	HG003	giabHC	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-SNPtv	SNPtv	I30x_HG003_grapev1_0	2528531102.0	2527459552.0	4549.0	1067001.0	1031.0	0.9973920139541275	0.9957547477952499	0.9999995920806809	0.0009653268815915628	0.9990346731184084	0.9990346731184084	HG003	giabHC	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-INS_50	INS_50	I30x_HG003_grapev1_0	2528531102.0	2528302215.0	616.0	228271.0	160.0	0.9983031501056158	0.9973087156544496	0.9999999367164302	0.0007004303268820782	0.999299569673118	0.999299569673118	HG003	giabHC	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-INS_gt50	INS_gt50	I30x_HG003_grapev1_0	2528531102.0	2528531101.0	0.0	1.0	1.0	0.6666666666666666	1.0	0.9999999996045135	0.5	0.5	0.5	HG003	giabHC	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-DEL_50	DEL_50	I30x_HG003_grapev1_0	2528531102.0	2528288210.0	496.0	242396.0	213.0	0.9985396528534441	0.9979579401544719	0.9999999157532827	0.0008779558878689579	0.999122044112131	0.999122044112131	HG003	giabHC	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-DEL_gt50	DEL_gt50	I30x_HG003_grapev1_0	2528531102.0	2528531102.0	0.0	0.0	0.0			1.0				HG003	giabHC	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-Indel_50	Indel_50	I30x_HG003_grapev1_0	2528531102.0	2528498745.0	36.0	32321.0	9.0	0.9993043424490238	0.9988874123064561	0.9999999964405757	0.00027837921435199507	0.999721620785648	0.999721620785648	HG003	giabHC	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-Indel_gt50	Indel_gt50	I30x_HG003_grapev1_0	2528531102.0	2528530632.0	3.0	467.0	1.0	0.9957356076759062	0.9936170212765958	0.9999999996045134	0.002136752136752137	0.9978632478632479	0.9978632478632479	HG003	giabHC	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-All	All	I30x_HG003_grapev1_0	2528531102.0	2524700309.0	14232.0	3816561.0	3433.0	0.9976910872044928	0.9962848423289904	0.9999986402364986	0.0008986925110353577	0.9991013074889646	0.9991013074889646	HG003	giabHC	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-SNPts	SNPts	I30x_HG003_grapev1_0	377862616.0	377589452.0	1917.0	271247.0	31735.0	0.9415911938987688	0.9929822377765738	0.9999159607535475	0.10474219590602742	0.8952578040939726	0.8952578040939726	HG003	clinvar_genes	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-SNPtv	SNPtv	I30x_HG003_grapev1_0	377862616.0	377738356.0	939.0	123321.0	19094.0	0.9248785975438268	0.9924432641236118	0.9999494543390209	0.13407295579819542	0.8659270442018046	0.8659270442018046	HG003	clinvar_genes	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-INS_50	INS_50	I30x_HG003_grapev1_0	377862616.0	377833468.0	247.0	28901.0	18262.0	0.7574530539502824	0.991526005214766	0.9999516688728671	0.3872103131692216	0.6127896868307784	0.6127896868307784	HG003	clinvar_genes	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-INS_gt50	INS_gt50	I30x_HG003_grapev1_0	377862616.0	377862586.0	22.0	8.0	171.0	0.07655502392344497	0.26666666666666666	0.999999547454739	0.9553072625698324	0.04469273743016755	0.0446927374301676	HG003	clinvar_genes	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-DEL_50	DEL_50	I30x_HG003_grapev1_0	377862616.0	377831842.0	168.0	30606.0	17820.0	0.7728787878787879	0.9945408461688439	0.9999528383857599	0.36798414075083635	0.6320158592491636	0.6320158592491637	HG003	clinvar_genes	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-DEL_gt50	DEL_gt50	I30x_HG003_grapev1_0	377862616.0	377862599.0	17.0	0.0	40.0		0.0	0.9999998941414263	1.0	0.0	0.0	HG003	clinvar_genes	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-Indel_50	Indel_50	I30x_HG003_grapev1_0	377862616.0	377858445.0	16.0	4155.0	4801.0	0.633046392930601	0.996163989450971	0.9999872943451081	0.5360652076820009	0.46393479231799906	0.4639347923179991	HG003	clinvar_genes	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-Indel_gt50	Indel_gt50	I30x_HG003_grapev1_0	377862616.0	377862445.0	7.0	164.0	279.0	0.5342019543973942	0.9590643274853801	0.9999992616366149	0.6297968397291196	0.3702031602708804	0.37020316027088035	HG003	clinvar_genes	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-All	All	I30x_HG003_grapev1_0	377862616.0	377400881.0	3333.0	458402.0	92202.0	0.905629438360075	0.9927815738464704	0.9997557518159875	0.1674561027526135	0.8325438972473865	0.8325438972473865	HG003	clinvar_genes	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-SNPts	SNPts	I30x_HG003_grapev1_0	332544085.0	332287257.0	424.0	256404.0	68.0	0.999041496201052	0.9983490896631209	0.9999997953578278	0.0002651361552138245	0.9997348638447862	0.9997348638447862	HG003	giabHC_x_ultima_x_clinvar	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-SNPtv	SNPtv	I30x_HG003_grapev1_0	332544085.0	332429482.0	233.0	114370.0	43.0	0.9987948440283647	0.9979668944093959	0.9999998706492752	0.0003758314177584715	0.9996241685822416	0.9996241685822416	HG003	giabHC_x_ultima_x_clinvar	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-INS_50	INS_50	I30x_HG003_grapev1_0	332544085.0	332526576.0	31.0	17478.0	5.0	0.9989711934156379	0.9982294819806956	0.9999999849636081	0.00028599210661785733	0.9997140078933822	0.9997140078933822	HG003	giabHC_x_ultima_x_clinvar	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-INS_gt50	INS_gt50	I30x_HG003_grapev1_0	332544085.0	332544085.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_ultima_x_clinvar	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-DEL_50	DEL_50	I30x_HG003_grapev1_0	332544085.0	332525162.0	30.0	18893.0	5.0	0.9990745881917453	0.9984146277017386	0.9999999849635441	0.00026457826224997354	0.99973542173775	0.99973542173775	HG003	giabHC_x_ultima_x_clinvar	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-DEL_gt50	DEL_gt50	I30x_HG003_grapev1_0	332544085.0	332544085.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_ultima_x_clinvar	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-Indel_50	Indel_50	I30x_HG003_grapev1_0	332544085.0	332542783.0	0.0	1302.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG003	giabHC_x_ultima_x_clinvar	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-Indel_gt50	Indel_gt50	I30x_HG003_grapev1_0	332544085.0	332544054.0	0.0	31.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG003	giabHC_x_ultima_x_clinvar	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-All	All	I30x_HG003_grapev1_0	332544085.0	332134889.0	718.0	408478.0	121.0	0.9989740705188953	0.9982453396416388	0.9999996356903176	0.00029613386229530663	0.9997038661377047	0.9997038661377047	HG003	giabHC_x_ultima_x_clinvar	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-SNPts	SNPts	I30x_HG003_grapev1_0	2505355380.0	2503152275.0	2329.0	2200776.0	779.0	0.9992943836754711	0.9989428556514556	0.9999996887925017	0.0003538408079743636	0.9996461591920256	0.9996461591920256	HG003	giabHC_x_ultima	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-SNPtv	SNPtv	I30x_HG003_grapev1_0	2505355380.0	2504320963.0	1311.0	1033106.0	451.0	0.9991479583399018	0.9987326194368422	0.9999998199112952	0.00043635716269155934	0.9995636428373085	0.9995636428373085	HG003	giabHC_x_ultima	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-INS_50	INS_50	I30x_HG003_grapev1_0	2505355380.0	2505201622.0	168.0	153590.0	49.0	0.9992940724860685	0.9989073739252592	0.9999999804406964	0.0003189294384889253	0.9996810705615111	0.9996810705615111	HG003	giabHC_x_ultima	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-INS_gt50	INS_gt50	I30x_HG003_grapev1_0	2505355380.0	2505355380.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_ultima	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-DEL_50	DEL_50	I30x_HG003_grapev1_0	2505355380.0	2505190071.0	150.0	165159.0	73.0	0.9993253484439146	0.999092608387928	0.9999999708604953	0.00044180304057325455	0.9995581969594267	0.9995581969594267	HG003	giabHC_x_ultima	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-DEL_gt50	DEL_gt50	I30x_HG003_grapev1_0	2505355380.0	2505355380.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_ultima	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-Indel_50	Indel_50	I30x_HG003_grapev1_0	2505355380.0	2505341379.0	0.0	14001.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG003	giabHC_x_ultima	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-Indel_gt50	Indel_gt50	I30x_HG003_grapev1_0	2505355380.0	2505355013.0	0.0	367.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG003	giabHC_x_ultima	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-All	All	I30x_HG003_grapev1_0	2505355380.0	2501784423.0	3958.0	3566999.0	1352.0	0.9992562304357789	0.9988916136486662	0.9999994595860231	0.0003788864940696697	0.9996211135059303	0.9996211135059303	HG003	giabHC_x_ultima	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-SNPts	SNPts	I30x_HG003_grapev1_0	337668665.0	337403156.0	1444.0	264065.0	327.0	0.9966578662806826	0.9945613896327431	0.9999990308339526	0.0012367999031740748	0.998763200096826	0.998763200096826	HG003	giabHC_x_clinvar_genes	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-SNPtv	SNPtv	I30x_HG003_grapev1_0	337668665.0	337548452.0	707.0	119506.0	144.0	0.9964521414307332	0.9941187725121243	0.9999995733947594	0.0012035102381947346	0.9987964897618052	0.9987964897618052	HG003	giabHC_x_clinvar_genes	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-INS_50	INS_50	I30x_HG003_grapev1_0	337668665.0	337642353.0	123.0	26189.0	28.0	0.9971253973995317	0.995325326847066	0.9999999170720218	0.0010680093069382463	0.9989319906930617	0.9989319906930617	HG003	giabHC_x_clinvar_genes	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-INS_gt50	INS_gt50	I30x_HG003_grapev1_0	337668665.0	337668665.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_clinvar_genes	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-DEL_50	DEL_50	I30x_HG003_grapev1_0	337668665.0	337640724.0	84.0	27857.0	29.0	0.9979758898024252	0.9969936652231488	0.9999999141098942	0.001039948361184824	0.9989600516388152	0.9989600516388152	HG003	giabHC_x_clinvar_genes	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-DEL_gt50	DEL_gt50	I30x_HG003_grapev1_0	337668665.0	337668665.0	0.0	0.0	0.0			1.0				HG003	giabHC_x_clinvar_genes	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-Indel_50	Indel_50	I30x_HG003_grapev1_0	337668665.0	337665452.0	2.0	3211.0	1.0	0.9995330739299612	0.9993775287892935	0.9999999970384889	0.00031133250311332503	0.9996886674968867	0.9996886674968867	HG003	giabHC_x_clinvar_genes	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-Indel_gt50	Indel_gt50	I30x_HG003_grapev1_0	337668665.0	337668619.0	0.0	46.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG003	giabHC_x_clinvar_genes	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-All	All	I30x_HG003_grapev1_0	337668665.0	337225431.0	2360.0	440874.0	529.0	0.996734253710844	0.994675498720766	0.99999843131887	0.0011984513018715324	0.9988015486981284	0.9988015486981284	HG003	giabHC_x_clinvar_genes	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-SNPts	SNPts	I30x_HG003_grapev1_0	3088286401.0	3085964058.0	11267.0	2311076.0	326265.0	0.9319448577772294	0.9951484341460327	0.9998942857068344	0.12370982743604259	0.8762901725639574	0.8762901725639574	HG003	hg38	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-SNPtv	SNPtv	I30x_HG003_grapev1_0	3088286401.0	3087179931.0	6048.0	1100422.0	253521.0	0.8945018580213973	0.9945339683859481	0.9999178861653404	0.18724643504194785	0.8127535649580522	0.8127535649580522	HG003	hg38	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-INS_50	INS_50	I30x_HG003_grapev1_0	3088286401.0	3088030367.0	1661.0	254373.0	170850.0	0.7467754459770689	0.9935125803604209	0.9999446765323906	0.40178917885438936	0.5982108211456106	0.5982108211456106	HG003	hg38	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-INS_gt50	INS_gt50	I30x_HG003_grapev1_0	3088286401.0	3088286172.0	171.0	58.0	1321.0	0.07213930348258707	0.25327510917030566	0.999999572254849	0.9579405366207396	0.042059463379260364	0.04205946337926034	HG003	hg38	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-DEL_50	DEL_50	I30x_HG003_grapev1_0	3088286401.0	3088016718.0	1192.0	268491.0	171542.0	0.756615322185212	0.9955799957728148	0.9999444522206687	0.3898389438973895	0.6101610561026105	0.6101610561026105	HG003	hg38	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-DEL_gt50	DEL_gt50	I30x_HG003_grapev1_0	3088286401.0	3088286265.0	129.0	7.0	456.0	0.02337228714524207	0.051470588235294115	0.999999852345316	0.9848812095032398	0.015118790496760237	0.01511879049676026	HG003	hg38	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-Indel_50	Indel_50	I30x_HG003_grapev1_0	3088286401.0	3088244240.0	141.0	42020.0	45536.0	0.6478719057640864	0.9966556770475083	0.9999852552696467	0.5200785782813285	0.47992142171867147	0.47992142171867147	HG003	hg38	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-Indel_gt50	Indel_gt50	I30x_HG003_grapev1_0	3088286401.0	3088284785.0	46.0	1570.0	2696.0	0.5338320299217952	0.9715346534653465	0.9999991270242758	0.6319737458977965	0.36802625410220347	0.36802625410220347	HG003	hg38	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-All	All	I30x_HG003_grapev1_0	3088286401.0	3084287729.0	20655.0	3978017.0	972187.0	0.8890539996307917	0.9948345350656418	0.9996848929988172	0.19639332035609036	0.8036066796439096	0.8036066796439096	HG003	hg38	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-SNPts	SNPts	I30x_HG003_grapev1_0	2799325643.0	2797071492.0	2986.0	2251165.0	146265.0	0.9679139200198814	0.9986753327527748	0.9999477105421507	0.06100908055709656	0.9389909194429035	0.9389909194429035	HG003	ultima	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-SNPtv	SNPtv	I30x_HG003_grapev1_0	2799325643.0	2798266953.0	1684.0	1057006.0	80915.0	0.9623970744023406	0.9984093549575419	0.9999710847243385	0.071107748253174	0.928892251746826	0.928892251746826	HG003	ultima	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-INS_50	INS_50	I30x_HG003_grapev1_0	2799325643.0	2799161510.0	327.0	163806.0	26914.0	0.9232330007073352	0.9980077132569318	0.9999903850702692	0.14111786912751678	0.8588821308724832	0.8588821308724832	HG003	ultima	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-INS_gt50	INS_gt50	I30x_HG003_grapev1_0	2799325643.0	2799325548.0	66.0	29.0	223.0	0.1671469740634006	0.30526315789473685	0.9999999203379606	0.8849206349206349	0.11507936507936511	0.11507936507936507	HG003	ultima	-1	-2	dragen	dragen
I30x_HG003_grapev1_0-dragen-dragen-DEL_50	DEL_50	I30x_HG003_grapev1_0	2799325643.0	2799148443.0	356.0	176844.0	35214.0	0.9086210174228917	0.9979909706546275	0.999987419903688	0.16605834252893076	0.8339416574710692	0.8339416574710692	HG003	ultima	-1	-2	dragen	dragen
